,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
5323,False,/3A1DuYh9aXicQPyTZlVixAncvff.jpg,"['Crime', 'Action', 'Thriller']",438674,en,Dragged Across Concrete,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",18.803,/dQ9EkVyPYJNVCfP5jWXRe4faUFA.jpg,2019-02-21,Dragged Across Concrete,False,6.579,996
5324,False,/rpsuxOvGgVBKmQELkPPNigjW9qO.jpg,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",413658,km,The Warriors Gate,"After a mysterious chest opens a gateway through time, teen gamer Jack is transported to an ancient empire terrorized by a cruel barbarian king. Jack will need all of his gaming skills as he battles to defeat the barbarian, protect a beautiful princess, and somehow find his way back home.",17.291,/8l2DHcrCTgy1XuFHZmL2BbClJVO.jpg,2016-11-18,The Warriors Gate,False,6.6,353
5325,False,/keEWjA5ykLJo851tIBFdmkxPxxh.jpg,"['Horror', 'Mystery']",270303,en,It Follows,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",71.017,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,2015-02-04,It Follows,False,6.58,6417
5326,False,/n8k8YU5c47rpQ1DFwfiOT7nOZ3o.jpg,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",36819,en,Time Bandits,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",17.896,/4VZtpwdhHQSa4LUkvujyGAHb1hG.jpg,1981-07-13,Time Bandits,False,6.579,1012
5327,False,/t3hjMLS1K7V6NiX8T0F7ttIIkIp.jpg,"['Comedy', 'Romance']",13667,en,Better Off Dead...,"High school student Lane Meyer sinks into suicidal depression when his girlfriend dumps him for jock Roy Stalin, the high school ski racing champion. Meanwhile, he has to deal with his eccentric family, a tenacious paperboy and an obnoxious neighbor whose mother is hosting a beautiful French exchange student named Monique.",13.539,/pHmbSkpxdB7jXozrovEfacArtW0.jpg,1985-08-23,Better Off Dead...,False,6.6,496
5328,False,/npVGufP6534Eze4moT2CCG04YEg.jpg,['Horror'],10389,cn,見鬼,"A blind concert violinist gets a cornea transplant allowing her to see again. However, she gets more than she bargained for when she realizes her new eye can see ghosts. She sets out to find the origins of the cornea and discover the fate of its former host.",11.271,/ux5xsVRBwusVrmOTlhV9zRhu93d.jpg,2002-05-09,The Eye,False,6.6,416
5329,False,/9mXBHMSDLi0Ty0HXcnLtQnqNBmI.jpg,"['Comedy', 'Science Fiction', 'Mystery']",736769,en,They Cloned Tyrone,A series of eerie events thrusts an unlikely trio onto the trail of a nefarious government conspiracy lurking directly beneath their neighborhood.,12.448,/hnzXoDaK346U4ByfvQenu2DZnTg.jpg,2023-06-14,They Cloned Tyrone,False,6.6,584
5330,False,/qBAfvEIpywGYknzOGGzrif7C4Qu.jpg,"['Comedy', 'Fantasy']",2978,en,Ghostbusters II,"Having lost their status and credibility five years after covering New York City with gooey roasted marshmallows in Ghostbusters (1984), the city's former heroes and once-popular spirit-hunters struggle to keep afloat, forced to work odd jobs. However, when Dana and her baby have yet another terrifying encounter with the paranormal, it is up to Peter Venkman and his fearless team of supernatural crime fighters to step up and save the day. Once more, humankind is in danger, as rivers of slimy psycho-reactive ectoplasm, paired with the dreadful manifestation of evil sixteenth-century tyrant Vigo the Carpathian, threaten to plunge the entire city into darkness. Is the world ready to believe? Can the Ghostbusters save us for the second time?",33.311,/yObYPMA58DnTMvJooFW7GG6jWAt.jpg,1989-06-16,Ghostbusters II,False,6.578,4461
5331,False,/cpZAXIYA0lkZMpAt7d1MmH8ojNV.jpg,"['Action', 'Thriller', 'Adventure']",667,en,You Only Live Twice,A mysterious spacecraft captures Russian and American space capsules and brings the two superpowers to the brink of war. James Bond investigates the case in Japan and comes face to face with his archenemy Blofeld.,32.235,/gIhS0VC7YzI8pj6zfS3KxsxV0dS.jpg,1967-06-13,You Only Live Twice,False,6.578,2207
5332,False,/5ukCAyXdRYmQEZ3CbSD695Y70Zz.jpg,"['Family', 'Comedy']",554241,en,Playing with Fire,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,19.385,/nBLPIpReSatt1zcgVzSVzq5e581.jpg,2019-11-08,Playing with Fire,False,6.6,695
5333,False,/5QVM3Uf1bgTcRyfwFlEKrUxNE6M.jpg,"['Action', 'Thriller', 'Crime', 'Drama']",80389,en,Get the Gringo,A career criminal nabbed by Mexican authorities is placed in a tough prison where he learns to survive with the help of a 9-year-old boy.,20.778,/sLzL1xG6JgVEEQ4DqSJpnJw3D2A.jpg,2012-03-15,Get the Gringo,False,6.6,1646
5334,False,/wBgpRRyjiXi89v0jtf2mcVT65cY.jpg,"['Action', 'Adventure']",9342,en,The Mask of Zorro,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",35.727,/bdMufwGDDzqu4kTSQwrKc5WR4bu.jpg,1998-07-16,The Mask of Zorro,False,6.577,4025
5335,False,/wwFBRyekDcKXJwP0mImRJjAnudL.jpg,"['Horror', 'Mystery']",632357,en,The Unholy,"Alice is young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",31.251,/bShgiEQoPnWdw4LBrYT5u18JF34.jpg,2021-03-31,The Unholy,False,6.576,2170
5336,False,/vRzA2jqGh6tmLqSD3mzgwLpWaLP.jpg,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']",22586,en,The Swan Princess,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",23.049,/tmpO3vk8WguFOE4UXESGdWwHQOX.jpg,1994-11-18,The Swan Princess,False,6.6,959
5337,False,/1kdyLiE2Mqt7cxnivdPX3qckvfW.jpg,"['Adventure', 'Action', 'Thriller']",668,en,On Her Majesty's Secret Service,"James Bond tracks his archnemesis, Ernst Blofeld, to a mountaintop retreat in the Swiss alps where he is training an army of beautiful, lethal women. Along the way, Bond falls for Italian contessa Tracy Draco, and marries her in order to get closer to Blofeld.",31.599,/m3KfbxvqaiAvRJ6MpguA3GuLdDQ.jpg,1969-12-18,On Her Majesty's Secret Service,False,6.6,1908
5338,False,/bMKGU5HFHPvg67ybbNXnBvpFEp0.jpg,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",500840,en,I'm Thinking of Ending Things,Nothing is as it seems when a woman experiencing misgivings about her new boyfriend joins him on a road trip to meet his parents at their remote farm.,17.042,/5ynWWapdl45hJXUh0KIevxSG9JQ.jpg,2020-08-28,I'm Thinking of Ending Things,False,6.575,1954
5339,False,/aOBIon675l54MET558A3m6xj6yY.jpg,"['Drama', 'Romance']",64678,en,The Art of Getting By,"George, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit.",15.651,/3ahdKyzHbYhvqJdtpsEWipEai98.jpg,2011-06-17,The Art of Getting By,False,6.575,1295
5340,False,/aVznky4yJGmsSwImYH7MjCXtOcm.jpg,"['Drama', 'Family']",11521,en,Little Man Tate,"Dede is a sole parent trying to bring up her son Fred. When it is discovered that Fred is a genius, she is determined to ensure that Fred has all the opportunities that he needs, and that he is not taken advantage of by people who forget that his extremely powerful intellect is harboured in the body and emotions of a child.",17.93,/eXf4xhJEc9c2NElBrExmiWFe4Pz.jpg,1991-09-06,Little Man Tate,False,6.6,301
5341,False,/t0r9itlHq0s5wylodu8pjlOlB99.jpg,"['Comedy', 'Drama', 'Romance']",4564,en,Sex and the City,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,38.601,/AhNfnsGW95RKHQNLdgFH48UN0Zy.jpg,2008-05-12,Sex and the City,False,6.6,2123
5342,False,/TXSxV23MWYkezZ3219gtgcSX6n.jpg,"['Adventure', 'Animation', 'Fantasy']",123,en,The Lord of the Rings,The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.,32.279,/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg,1978-11-15,The Lord of the Rings,False,6.6,926
5343,False,/eVgEBhfjzlWZXbZQLhdxLbWlez.jpg,['Thriller'],411638,es,Tarde para la ira,"Quiet Jose woos cafe worker Ana, but she is unaware he has intentions other than the purely romantic.",8.482,/wBMnfVWdOxwLlv9oScaTdMebmHL.jpg,2016-09-09,The Fury of a Patient Man,False,6.573,431
5344,False,/5wtEisUdwNJ1Per5Cy28B50qmjn.jpg,['Drama'],410117,en,Lady Macbeth,"Rural England, 1865. Katherine, suffocated by her loveless marriage to a bitter man and restrained by his father's tyranny, unleashes an irresistible force within her, so powerful that she will stop at nothing to get what she wants.",14.55,/xWTJbhTwSTJmhLlX5xAOxPhdnXc.jpg,2016-12-12,Lady Macbeth,False,6.574,758
5345,False,/hO97RyNjBIMfzfFpUjNhsm4zImh.jpg,"['Science Fiction', 'Adventure', 'Mystery']",70981,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",59.559,/m7nZCtHJyDLncBUarfM5h5mrppx.jpg,2012-05-30,Prometheus,False,6.6,12348
5346,False,/6ICm6icjnlcUA5T2fNguLTw3fUT.jpg,"['Action', 'Adventure', 'Comedy', 'Romance']",11198,cn,城市獵人,"A self-indulgent private investigator winds up on a cruise ship full of rich patrons, gorgeous women, murderous terrorists, and scarce food.",18.478,/aGJZv8h0cJWkZB1N8P2TXJycPgN.jpg,1993-01-01,City Hunter,False,6.566,407
5347,False,/mSYuqQE8MXwzz3CqtuEIR2cyUfm.jpg,"['Thriller', 'Crime']",10909,en,Kalifornia,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.",13.436,/aXyA3UvVaXBoX2zq9zH7NcK5rKT.jpg,1993-06-24,Kalifornia,False,6.6,783
5348,False,/6uHE7w2xw6E4D11tTBHk8Km7D97.jpg,"['Comedy', 'Drama']",511785,en,Alex Strangelove,"Alex Truelove is on a quest to lose his virginity, an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends. But Alex, a super gregarious dude, is oddly unmotivated. A magical house party throws Alex into the presence of Elliot, a hunky college guy, who pegs Alex as gay and flirts hard. Alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself.",14.642,/6OemqmvthXswt5KFmtXBCMMloJ4.jpg,2018-04-16,Alex Strangelove,False,6.572,1534
5349,False,/beUE8tydmUCdwUh5oWy3E0T0XwN.jpg,['Drama'],489927,en,The Kindergarten Teacher,"Lisa Spinelli is a Staten Island teacher who is unusually devoted to her students. When she discovers one of her five-year-olds is a prodigy, she becomes fascinated with the boy, ultimately risking her family and freedom to nurture his talent.",13.718,/pwavkdZb2xNRh5Y9MHhkZJ2UaHT.jpg,2018-09-23,The Kindergarten Teacher,False,6.572,349
5350,False,/8tNX8s3j1O0eqilOQkuroRLyOZA.jpg,"['Action', 'Fantasy', 'Adventure']",458576,en,Monster Hunter,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",40.124,/1UCOF11QCw8kcqvce8LKOO6pimh.jpg,2020-12-03,Monster Hunter,False,6.572,3318
5351,False,/7c7U6Ay1QgsLxdeA1g7uurEjpzf.jpg,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Animation']",433422,ja,劇場版 FAIRY TAIL 『DRAGON CRY』,"Natsu Dragneel and his friends travel to the island Kingdom of Stella, where they will reveal dark secrets, fight the new enemies and once again save the world from destruction.",16.918,/4CtvjdvuRj3iPlvtpvFomhTxjXR.jpg,2017-05-06,Fairy Tail: Dragon Cry,False,6.6,402
5352,False,/9fkYHcOtaz4cKmlDWw7tqUr5TUt.jpg,"['Comedy', 'Crime']",51540,en,Horrible Bosses,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",36.101,/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg,2011-07-08,Horrible Bosses,False,6.6,6362
5353,False,/1uQSh7P3k0oRbRf0vH8GVt4thpP.jpg,"['Adventure', 'Action', 'Science Fiction']",1894,en,Star Wars: Episode II - Attack of the Clones,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.",35.902,/oZNPzxqM2s5DyVWab09NTQScDQt.jpg,2002-05-15,Star Wars: Episode II - Attack of the Clones,False,6.572,13337
5354,False,/29BCwmpV9HQUekAGlJLplkslRRf.jpg,"['Horror', 'Mystery']",588,en,Silent Hill,"Rose, a desperate mother takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears and Rose begins a desperate search to get her back. She descends into the center of the twisted reality of a town's terrible secret. Pursued by grotesquely deformed creatures and townspeople stuck in permanent purgatory, Rose begins to uncover the truth behind the apocalyptic disaster that burned the town 30 years earlier.",31.099,/r0bEDWO2w4a43K2xTNSF284qOsc.jpg,2006-04-21,Silent Hill,False,6.572,4332
5355,False,/fbTxsnJcQwuwzCEu9VEiU9lV75Y.jpg,"['Action', 'Adventure', 'Thriller']",645788,en,The Protégé,"Rescued as a child by the legendary assassin Moody and trained in the family business, Anna is the world’s most skilled contract killer. When Moody, the man who was like a father to her and taught her everything she needs to know about trust and survival, is brutally killed, Anna vows revenge. As she becomes entangled with an enigmatic killer whose attraction to her goes way beyond cat and mouse, their confrontation turns deadly and the loose ends of a life spent killing will weave themselves ever tighter.",26.117,/iQUj7MptHUlcXpaMLrqRNZRxGA9.jpg,2021-08-19,The Protégé,False,6.571,1001
5356,False,/35z8hWuzfFUZQaYog8E9LsXW3iI.jpg,"['Adventure', 'Action']",335977,en,Indiana Jones and the Dial of Destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",69.24,/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023-06-25,Indiana Jones and the Dial of Destiny,False,6.6,3493
5357,False,/c4pO6YmyuUexu6WVlMjfXg2e4Zp.jpg,"['Drama', 'Family', 'Fantasy']",413518,it,Pinocchio,"In this live-action adaptation of the beloved fairytale, old woodcarver Geppetto fashions a wooden puppet, Pinocchio, who magically comes to life. Pinocchio longs for adventure and is easily led astray, encountering magical beasts, fantastical spectacles, while making friends and foes along his journey. However, his dream is to become a real boy, which can only come true if he finally changes his ways.",21.062,/y5qFpo1eEdsHCPh2zZyplzxaxsU.jpg,2019-12-19,Pinocchio,False,6.57,1504
5358,False,/u632Xihe7Lr9t4RSKRTanvPb7Ei.jpg,"['Drama', 'History']",20539,en,The Crucible,A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.,13.503,/zv69Rev43me5gQ68x7fk1mQzhHn.jpg,1996-11-27,The Crucible,False,6.6,499
5359,False,/2M5V8VcK02o4R5cxe7Ew1ltaxKr.jpg,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",19898,en,Pandorum,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.",26.183,/mNMfa6r3pl0EzFIKEkVcxyr6Rc7.jpg,2009-09-08,Pandorum,False,6.57,2386
5360,False,/kZwpxqIXPqNfRigrqF5rN8L54a.jpg,"['Comedy', 'Romance', 'Fantasy']",433310,en,When We First Met,"Noah spends the perfect first night with the girl of his dreams Avery but gets relegated to the friend zone. He spends the next three years wondering what went wrong - until he gets the unexpected chance to travel back in time and alter that night, and his fate, over and over again.",15.605,/pscQKoikkSJxAu8O5LKtjgGJEt1.jpg,2018-02-09,When We First Met,False,6.569,2286
5361,False,/knK1NdE8fezJsOv3ZPzZdLnndla.jpg,"['Thriller', 'Drama', 'Crime']",164457,en,Out of the Furnace,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",16.861,/cOuQQ4eRpSBxb0G9OXzWE1pHPeq.jpg,2013-11-09,Out of the Furnace,False,6.569,1965
5362,False,/tEJ3nvnp520AvNPbhCegHMo1EfM.jpg,"['Comedy', 'Drama', 'Romance', 'Adventure']",88005,en,Seeking a Friend for the End of the World,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",13.4,/rBbCwFLyt7Q25yaw2bEOQh7RMG1.jpg,2012-06-22,Seeking a Friend for the End of the World,False,6.568,2073
